policy,tau_c,tau_r,C_h,automation_rate_mean,automation_rate_std,exposure_rate_mean,exposure_rate_std,leakage_rate_mean,leakage_rate_std,system_f1_mean,system_f1_std,expected_cost_mean,expected_cost_std,human_cost_mean,human_cost_std,error_cost_mean,error_cost_std,leak_cost_mean,leak_cost_std
privacy_triggered,0.85,0.4,5.0,0.02,0.01870828693386971,0.0,0.0,0.0,0.0,0.9997101449275363,0.0006481356456521272,4.9079999999999995,0.08408329203831184,4.9,0.09354143466934878,0.008,0.017888543819998316,0.0,0.0
privacy_triggered,0.85,0.4,10.0,0.02,0.01870828693386971,0.0,0.0,0.0,0.0,0.9997101449275363,0.0006481356456521272,9.808,0.1769745744450318,9.8,0.18708286933869755,0.008,0.017888543819998316,0.0,0.0
privacy_triggered,0.85,0.4,20.0,0.02,0.01870828693386971,0.0,0.0,0.0,0.0,0.9997101449275363,0.0006481356456521272,19.607999999999997,0.3637581614204704,19.6,0.3741657386773951,0.008,0.017888543819998316,0.0,0.0
privacy_triggered,0.85,0.4,40.0,0.02,0.01870828693386971,0.0,0.0,0.0,0.0,0.9997101449275363,0.0006481356456521272,39.208,0.7377804551490935,39.2,0.7483314773547902,0.008,0.017888543819998316,0.0,0.0
privacy_triggered,0.85,0.5,2.0,0.132,0.06534523701081815,0.04577615780445969,0.042980829765473676,0.004166666666666667,0.009316949906249122,0.9919392729879275,0.006585487238206874,1.8778161056041718,0.2206697099662319,1.736,0.13069047402163636,0.096,0.08414273587185052,0.04581610560417175,0.10244792659523712
privacy_triggered,0.85,0.5,5.0,0.132,0.06534523701081815,0.04577615780445969,0.042980829765473676,0.004166666666666667,0.009316949906249122,0.9919392729879275,0.006585487238206874,4.481816105604172,0.3896983170624031,4.34,0.326726185054091,0.096,0.08414273587185052,0.04581610560417175,0.10244792659523712
privacy_triggered,0.85,0.5,10.0,0.132,0.06534523701081815,0.04577615780445969,0.042980829765473676,0.004166666666666667,0.009316949906249122,0.9919392729879275,0.006585487238206874,8.82181610560417,0.7032881396429315,8.68,0.653452370108182,0.096,0.08414273587185052,0.04581610560417175,0.10244792659523712
privacy_triggered,0.85,0.5,20.0,0.132,0.06534523701081815,0.04577615780445969,0.042980829765473676,0.004166666666666667,0.009316949906249122,0.9919392729879275,0.006585487238206874,17.50181610560417,1.3493009543629286,17.36,1.306904740216364,0.096,0.08414273587185052,0.04581610560417175,0.10244792659523712
privacy_triggered,0.85,0.5,40.0,0.132,0.06534523701081815,0.04577615780445969,0.042980829765473676,0.004166666666666667,0.009316949906249122,0.9919392729879275,0.006585487238206874,34.86181610560417,2.652284068799813,34.72,2.613809480432728,0.096,0.08414273587185052,0.04581610560417175,0.10244792659523712
privacy_triggered,0.85,0.6,2.0,0.25,0.07106335201775947,0.2136973644662544,0.07380519786658933,0.05469378825115575,0.03884725341598576,0.9861673042172313,0.00919002668095645,2.3507916584014894,0.4532457804270221,1.5,0.14212670403551894,0.164,0.09633275663033837,0.6867916584014893,0.4946694918546935
