seed,policy,tau_c,tau_r,C_h,automation_rate,exposure_rate,leakage_rate,system_f1,system_precision,system_recall,sens_precision,sens_recall,sens_f1,nsens_precision,nsens_recall,nsens_f1,expected_cost,human_cost,error_cost,leak_cost,n_deferred,n_total
42,confidence_only,0.9,,2.0,0.01,0.02127659574468085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.98,1.98,0.0,0.0,99,100
42,confidence_only,0.9,,5.0,0.01,0.02127659574468085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.95,4.95,0.0,0.0,99,100
42,confidence_only,0.9,,10.0,0.01,0.02127659574468085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.9,9.9,0.0,0.0,99,100
42,confidence_only,0.9,,20.0,0.01,0.02127659574468085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.8,19.8,0.0,0.0,99,100
42,confidence_only,0.9,,40.0,0.01,0.02127659574468085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.6,39.6,0.0,0.0,99,100
42,confidence_only,0.95,,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100,100
42,confidence_only,0.95,,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100,100
42,confidence_only,0.95,,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,100,100
42,confidence_only,0.95,,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,100,100
42,confidence_only,0.95,,40.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.2,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.2,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.2,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.2,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.2,40.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.3,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.3,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.3,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.3,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.3,40.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,0.0,0.0,100,100
42,privacy_triggered,0.75,0.4,2.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,1.9,0.0,0.0,95,100
42,privacy_triggered,0.75,0.4,5.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.75,4.75,0.0,0.0,95,100
42,privacy_triggered,0.75,0.4,10.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.5,9.5,0.0,0.0,95,100
42,privacy_triggered,0.75,0.4,20.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,0.0,95,100
42,privacy_triggered,0.75,0.4,40.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,38.0,0.0,0.0,95,100
